Age,TTh,ATh,TAP,MAAT,FI,MIRI,PI,AADTT, pass Sieve 200 subgrade, pass Sieve 200 base_subbase,PCI
19.72,279.4,101.6,158.1999969,23,0,0.947000027,,,,,91.66
20.8,279.4,101.6,143.3000031,21.70000076,0,0.91,,,,,92.73
24.04,279.4,101.6,102.4000015,21.89999962,0,1.04,,,,,52.76
26.82,279.4,101.6,273.5,22.79999924,0,1.94,,,,,7.36
16.91,279.4,101.6,192.1000061,22.79999924,0,0.949000001,,,,,93.92
16.91,279.4,101.6,192.1000061,22.8,0,0.96,,,,,100
17.13,279.4,101.6,192.1,22.79999924,0,0.96,,,,,100
19.72,279.4,101.6,158.1999969,23,0,0.703999996,,,,,93.91
20.8,279.4,101.6,143.3000031,21.70000076,0,0.731000006,,,,,95.23
16.91,279.4,101.6,192.1000061,22.8,0,1.02,,,,,100
17.13,279.4,101.6,192.1,22.79999924,0,1.02,,,,,100
19.72,279.4,101.6,158.1999969,23,0,0.83,,,,,93.91
20.8,279.4,101.6,143.3000031,21.70000076,0,0.84,,,,,95.23
24.03,279.4,101.6,102.4000015,21.89999962,0,0.85799998,,,,,93.91
26.82,279.4,101.6,273.5,22.79999924,0,1.01,,,,,65.57
16.92,279.4,101.6,192.1000061,22.8,0,1.11,,,,,40.39
0.18,208.3,99.1,200.6999969,16.60000038,0,0.771000028,0,0,11.6,8.6,96.72
1.28,208.3,100.1,365.2000122,17.10000038,0,0.771000028,0,0,11.6,8.6,96.72
2.11,208.3,101.1,385.6000061,17.70000076,0,0.771000028,0,0,11.6,8.6,96.72
3.13,208.3,102.1,247.3000031,17.20000076,0,0.771000028,0,0,11.6,8.6,96.72
4.25,208.3,103.1,212.6999969,17.60000038,0,0.771000028,0,0,11.6,8.6,96.72
5.29,208.3,104.1,290.2999878,17.39999962,0,0.771000028,0,0,11.6,8.6,96.72
7.76,208.3,105.1,149.5,17.5,0,1.356999993,0,0,11.6,8.6,22.24
9.17,208.3,106.1,159.8000031,17.5,0,1.356999993,0,0,11.6,8.6,22.24
10.3,208.3,107.1,258.5,17.5,0,1.356999993,0,25,11.6,8.6,22.24
12.22,208.3,108.1,315.5,16.39999962,0,1.356999993,0,0,11.6,8.6,20.24
13.22,208.3,109.1,260.1000061,17.60000038,0,1.322999954,0,0,11.6,8.6,19.92
15.12,208.3,110.1,308.6000061,18.29999924,0,1.322999954,0,0,11.6,8.6,19.5
16.21,208.3,111.1,179.1999969,17.70000076,0,1.322999954,0,0,11.6,8.6,19.5
17.2,208.3,112.1,400.3999939,18.39999962,0,1.322999954,0,0,11.6,8.6,19.5
19.55,208.3,113.1,396.5,17.60000038,0,1.353000045,0,0,11.6,8.6,18.24
20.89,208.3,114.1,144.3999939,18,0,1.353000045,0,0,11.6,8.6,18.24
0.18,307.3,172.7,200.6999969,16.60000038,0,0.783999979,0,0,10.4,12,98.45
1.28,307.3,173.7,365.2000122,17.10000038,0,0.819999993,0,0,10.4,12,96.72
2.11,307.3,174.7,385.6000061,17.70000076,0,0.819999993,0,0,10.4,12,96.72
3.13,307.3,175.7,247.3000031,17.20000076,0,0.819999993,0,0,10.4,12,96.72
4.25,307.3,176.7,212.6999969,17.60000038,0,0.819999993,0,0,10.4,12,96.72
5.29,307.3,177.7,290.2999878,17.39999962,0,0.971000016,0,0,10.4,12,95.23
7.77,307.3,178.7,149.5,17.5,0,1.173,0,0,10.4,12,22.24
9.17,307.3,179.7,159.8000031,17.5,0,1.173,0,0,10.4,12,22.24
10.3,307.3,180.7,258.5,17.5,0,1.173,0,25,10.4,12,22.24
12.22,307.3,181.7,315.5,16.39999962,0,1.236999989,0,0,10.4,12,20.24
13.22,307.3,182.7,260.1000061,17.60000038,0,1.236999989,0,0,10.4,12,20.24
15.12,307.3,183.7,308.6000061,18.29999924,0,1.236999989,0,0,10.4,12,20.24
16.21,307.3,184.7,179.1999969,17.70000076,0,1.162999988,0,0,10.4,12,19.5
17.2,307.3,185.7,400.3999939,18.39999962,0,1.162999988,0,0,10.4,12,19.5
19.55,307.3,186.7,396.5,17.60000038,0,1.256999969,0,0,10.4,12,18.24
20.89,307.3,187.7,144.3999939,18,0,1.256999969,0,0,10.4,12,18.24
26.34,640.1,127,155.1999969,19.70000076,0,2,,,,,90.68
28.42,640.1,127,74.30000305,19.89999962,0,1.32,,,,,75.49
30.28,640.1,127,72.59999847,20.70000076,0,1.628000021,,,,,73.73
30.41,640.1,127,72.6,20.70000076,0,1.628000021,,,,,73.73
26.34,670.5,139.7,155.1999969,19.70000076,0,1.75,,,,,93.91
28.42,670.5,139.7,74.30000305,19.89999962,0,0.97,,,,,91.66
30.28,670.5,139.7,72.59999847,20.70000076,0,1.1,,,,,89.78
30.41,670.5,139.7,72.6,20.7,0,1.1,,,,,90.68
31.78,670.5,139.7,149.1,18.6,0,1.34,,,,,88.94
26.34,693.5,142.2,155.1999969,19.70000076,0,1.7,,,,,100
28.43,693.5,142.2,74.30000305,19.89999962,0,0.755999982,,,,,89.78
30.28,693.5,142.2,72.59999847,20.70000076,0,1.05,,,,,74.58
30.42,693.5,142.2,72.6,20.7,0,0.959999979,,,,,86.15
31.78,693.5,142.2,149.1,18.60000038,0,1.406999946,,,,,73.15
11.8,355.6,111.8,358,19.20000076,0,0.908999979,,,,,81.9
14.33,614.7,104.1,613.5999756,14.5,0,1.32,0,,11.3,,49.74
17,614.7,104.1,442.5,14.60000038,0,1.63,0,,11.3,,51.15
18,614.7,104.1,840.4000244,15.60000038,0,1.77,0,,11.3,,45.68
23.43,299.7,119.4,186.3999939,18.10000038,0,1.42,4,,31.3,19.5,79.8
26.89,299.7,119.4,377.2000122,17,2,1.63,4,,31.3,19.5,61.12
28.83,299.7,119.4,132.1999969,18,0,1.68,4,,31.3,19.5,55.7
31.67,299.7,119.4,155.5,18.70000076,0,1.65,4,,31.3,19.5,12.64
33.8,299.7,119.4,210,18.20000076,0,1.71,4,,31.3,19.5,9.69
16,221,96.5,436.3999939,24.39999962,0,1.529000044,0,248,2.7,5.3,98.45
17.98,221,96.5,438.2999878,24.10000038,0,1.506000042,0,223,2.7,5.3,98.45
20.09,221,96.5,398.1000061,24.39999962,0,1.45599997,0,193,2.7,5.3,98.45
21.97,221,96.5,758.4000244,24.39999962,0,1.51699996,0,375,2.7,5.3,98.45
24.1,221,96.5,322.2000122,23.5,0,1.483999968,0,504,2.7,5.3,95.64
26.55,221,96.5,431.2999878,23.79999924,0,1.422000051,0,572,2.7,5.3,93.68
28.02,221,96.5,355,23.70000076,0,1.59,0,433,2.7,5.3,68.93
10.34,152.4,198.1,137.3999939,11,63,1.527,,,,,25.25
14.41,152.4,198.1,307.2000122,11.60000038,27,2.062,,,,,4.21
16.41,152.4,198.1,162.3999939,11.5,69,3.165,,,,,2.68
10.34,322.6,210.8,137.3999939,11,63,1.011,,,,,70.26
13.24,322.6,210.8,158.8000031,11.19999981,61,1.802,,,,,29.28
14.41,322.6,210.8,307.2000122,11.60000038,27,1.812,,,,,15.2
16.17,322.6,210.8,162.3999939,11.5,69,2.076,,,,,5.32
10.34,284.5,205.7,137.3999939,11,63,1.528,,,,,59.35
14.41,284.5,205.7,307.2000122,11.19999981,61,2.552999973,,,,,14.04
16.17,284.5,205.7,162.3999939,11.5,69,2.552999973,,,,,14.1
10.34,284.5,213.4,137.3999939,11,63,1.349,,,,,34.45
14.41,284.5,213.4,307.2000122,11.19999981,61,1.571,,,,,2.91
16.17,284.5,213.4,162.3999939,11.5,69,3.554,,,,,1.73
10.34,317.5,228.6,137.3999939,11,63,1.23,,,,,61.89
13.24,317.5,228.6,158.8000031,11.19999981,61,1.481,,,,,35.11
14.41,317.5,228.6,307.2000122,11.60000038,27,1.601,,,,,24.8
16.17,317.5,228.6,162.3999939,11.5,69,1.601,,,,,24.11
10.34,279.4,269.2,137.3999939,11,63,1.25,,,,,80.56
10.34,256.6,297.1,137.3999939,11,63,1.21,,,,,85.62
10.29,119.4,177.8,131.6000061,13.80000019,43,1.05,,,,,39.13
13.02,119.4,177.8,149.8000031,13.5,76,1.2,,,,,11.32
14.03,119.4,177.8,201.1000061,12.69999981,71,1.54,,,,,16.96
1.5,355.6,188,324,15.80000019,25,0.56,,,,,92.73
3.38,355.6,188,277.6000061,15.89999962,0,0.606,,,,,91.66
4.56,355.6,188,297.2999878,16.5,2,0.712,,,,,89.82
5.72,355.6,188,182.1000061,16.5,13,0.83,,,,,87.44
6.5,355.6,188,210.6999969,16.79999924,1,0.854,,,,,84.6
7.56,355.6,188,147.6000061,17.20000076,2,1.091,,,,,68.96
8.38,355.6,188,323.7999878,16,9,1.115,,,,,65.17
9.45,355.6,188,269.2999878,16.60000038,3,1.615,,,,,22.88
10.41,355.6,188,397.7999878,16.29999924,3,1.615,,,,,22.88
1.5,462.3,152.4,324,15.80000019,25,0.676,,,,,92.73
3.38,462.3,152.4,277.6000061,15.89999962,0,0.676,,,,,92.73
4.56,462.3,152.4,297.2999878,16.5,2,0.829,,,,,89.66
5.72,462.3,152.4,182.1000061,16.5,13,1.008,,,,,82.57
6.5,462.3,152.4,210.6999969,16.79999924,1,1.082,,,,,76.32
7.56,462.3,152.4,147.6000061,17.20000076,2,1.263,,,,,62.2
8.38,462.3,152.4,323.7999878,16,9,1.417,,,,,57.56
1.5,330.2,134.6,324,15.80000019,25,0.644,,,,,92.73
3.38,330.2,134.6,277.6000061,15.89999962,0,0.772,,,,,91.66
4.56,330.2,134.6,297.2999878,16.5,2,0.772,,,,,91.66
5.72,330.2,134.6,182.1000061,16.5,13,0.772,,,,,91.66
6.5,330.2,134.6,210.6999969,16.79999924,1,1.29,,,,,89.66
7.56,330.2,134.6,147.6000061,17.20000076,2,1.328,,,,,88.61
8.38,330.2,134.6,323.7999878,16,9,1.795,,,,,82.85
9.45,330.2,134.6,269.2999878,16.60000038,3,1.921,,,,,61.81
10.41,330.2,134.6,397.7999878,16.29999924,3,1.921,,,,,61.81
1.5,431.8,213.3,324,15.80000019,25,0.578,,,,,91.66
3.38,431.8,213.3,277.6000061,15.89999962,0,0.667,,,,,90.68
4.56,431.8,213.3,297.2999878,16.5,2,0.667,,,,,90.68
5.72,431.8,213.3,182.1000061,16.5,13,0.667,,,,,90.68
6.5,431.8,213.3,210.6999969,16.79999924,1,0.667,,,,,90.03
7.56,431.8,213.3,147.6000061,17.20000076,2,0.842,,,,,89.51
8.38,431.8,213.3,323.7999878,16,9,1.012,,,,,88.84
9.45,431.8,213.3,269.2999878,16.60000038,3,1.047,,,,,68.55
10.41,431.8,213.3,397.7999878,16.29999924,3,1.047,,,,,68.55
1.5,355.6,147.3,324,15.80000019,25,0.563,,,,,91.66
3.39,355.6,147.3,277.6000061,15.89999962,0,0.563,,,,,91.66
4.56,355.6,147.3,297.2999878,16.5,2,0.632,,,,,90.87
5.72,355.6,147.3,182.1000061,16.5,13,0.697,,,,,89.66
6.5,355.6,147.3,210.6999969,16.79999924,1,0.88,,,,,85.72
7.56,355.6,147.3,147.6000061,17.20000076,2,0.901,,,,,83.66
8.38,355.6,147.3,323.7999878,16,9,1.04,,,,,70.59
9.45,355.6,147.3,269.2999878,16.60000038,3,1.125,,,,,52.13
10.41,355.6,147.3,397.7999878,16.29999924,3,1.132,,,,,49.41
1.5,464.8,198.1,324,15.80000019,25,0.78,,,,,92.73
3.39,464.8,198.1,277.6000061,15.89999962,0,0.78,,,,,92.73
4.56,464.8,198.1,297.2999878,16.5,2,0.826,,,,,90.68
5.72,464.8,198.1,182.1000061,16.5,13,0.826,,,,,90.68
6.5,464.8,198.1,210.6999969,16.79999924,1,0.826,,,,,90.68
7.56,464.8,198.1,147.6000061,17.20000076,2,0.826,,,,,90.68
8.38,464.8,198.1,323.7999878,16,9,1.071,,,,,88.68
9.45,464.8,198.1,269.2999878,16.60000038,3,1.117,,,,,63.81
10.41,464.8,198.1,397.7999878,16.29999924,3,1.117,,,,,63.81
1.5,431.8,198.1,324,15.80000019,25,0.586,,,,,93.91
3.39,431.8,198.1,277.6000061,15.89999962,0,0.702,,,,,92.73
4.56,431.8,198.1,297.2999878,16.5,2,0.702,,,,,92.73
5.72,431.8,198.1,182.1000061,16.5,13,0.84,,,,,91.66
6.5,431.8,198.1,210.6999969,16.79999924,1,0.844,,,,,90.64
7.56,431.8,198.1,147.6000061,17.20000076,2,0.844,,,,,90.64
8.38,431.8,198.1,323.7999878,16,9,1.019,,,,,78.87
9.45,431.8,198.1,269.2999878,16.60000038,3,1.064,,,,,60.81
10.41,431.8,198.1,397.7999878,16.29999924,3,1.064,,,,,60.26
1.5,353.1,152.4,324,15.80000019,25,0.662,,,,,92.73
3.39,353.1,152.4,277.6000061,15.89999962,0,0.662,,,,,92.73
4.56,353.1,152.4,297.2999878,16.5,2,0.835,,,,,88.68
5.72,353.1,152.4,182.1000061,16.5,13,0.835,,,,,88.68
6.5,353.1,152.4,210.6999969,16.79999924,1,0.91,,,,,83.46
7.56,353.1,152.4,147.6000061,17.20000076,2,1.195,,,,,76.15
8.38,353.1,152.4,323.7999878,16,9,1.351,,,,,61.39
9.45,353.1,152.4,269.2999878,16.60000038,3,1.603,,,,,48.4
10.41,353.1,152.4,397.7999878,16.29999924,3,1.615,,,,,47.62
1.5,548.6,205.8,324,15.80000019,25,0.604,,,,,91.66
3.39,548.6,205.8,277.6000061,15.89999962,0,0.604,,,,,91.66
4.56,548.6,205.8,297.2999878,16.5,2,0.645,,,,,90.68
5.72,548.6,205.8,182.1000061,16.5,13,0.645,,,,,90.68
6.5,548.6,205.8,210.6999969,16.79999924,1,0.645,,,,,90.68
7.56,548.6,205.8,147.6000061,17.20000076,2,0.645,,,,,90.68
8.39,548.6,205.8,323.7999878,16,9,0.645,,,,,90.68
9.45,548.6,205.8,269.2999878,16.60000038,3,0.645,,,,,90.63
10.41,548.6,205.8,397.7999878,16.29999924,3,1.141,,,,,66.85
1.5,360.6,203.2,324,15.80000019,25,0.601,,,,,92.73
3.39,360.6,203.2,277.6000061,15.89999962,0,0.601,,,,,92.73
4.56,360.6,203.2,297.2999878,16.5,2,0.61,,,,,91.66
5.72,360.6,203.2,182.1000061,16.5,13,0.614,,,,,90.68
6.5,360.6,203.2,210.6999969,16.79999924,1,0.614,,,,,90.68
7.56,360.6,203.2,147.6000061,17.20000076,2,0.702,,,,,89.78
8.39,360.6,203.2,323.7999878,16,9,0.702,,,,,89.78
9.45,360.6,203.2,269.2999878,16.60000038,3,0.881,,,,,65.81
10.41,360.6,203.2,397.7999878,16.29999924,3,0.881,,,,,65.81
1.5,441.9,127,324,15.80000019,25,0.529,,,,,92.73
3.39,441.9,127,277.6000061,15.89999962,0,0.529,,,,,92.73
4.56,441.9,127,297.2999878,16.5,2,0.592,,,,,91.66
5.72,441.9,127,182.1000061,16.5,13,0.592,,,,,91.66
6.5,441.9,127,210.6999969,16.79999924,1,0.724,,,,,90.68
7.56,441.9,127,147.6000061,17.20000076,2,0.724,,,,,90.68
8.39,441.9,127,323.7999878,16,9,0.724,,,,,90.68
9.45,441.9,127,269.2999878,16.60000038,3,0.874,,,,,79.94
10.41,441.9,127,397.7999878,16.29999924,3,0.894,,,,,78.05
1.5,533.4,137.2,324,15.80000019,25,0.667,,,,,92.73
3.39,533.4,137.2,277.6000061,15.89999962,0,0.874,,,,,91.66
4.56,533.4,137.2,297.2999878,16.5,2,0.874,,,,,91.66
5.72,533.4,137.2,182.1000061,16.5,13,0.874,,,,,91.66
6.5,533.4,137.2,210.6999969,16.79999924,1,0.874,,,,,91.66
7.56,533.4,137.2,147.6000061,17.20000076,2,0.874,,,,,91.66
8.39,533.4,137.2,323.7999878,16,9,0.874,,,,,91.34
9.45,533.4,137.2,269.2999878,16.60000038,3,0.874,,,,,91.26
10.41,533.4,137.2,397.7999878,16.29999924,3,1.023,,,,,89.82
8.83,165.1,185.4,536.5999756,15.5,12,0.963,,,,,81
11.72,165.1,185.4,257.2000122,16.60000038,10,1.055,,,,,64.73
12.91,165.1,185.4,217,16.70000076,5,1.171,,,,,47.75
14.92,165.1,185.4,493.3999939,14.80000019,95,1.694,,,,,25.78
16.8,165.1,185.4,381.2999878,16,5,1.71,,,,,13.02
4.6,162.6,157.5,549.7000122,15.89999962,8,0.748,4,15,,18.9,92.73
1.71,162.6,157.5,275.2000122,17.29999924,8,0.748,4,459,,18.9,92.73
1.02,162.6,157.5,275.2000122,17.29999924,8,0.748,4,459,,18.9,92.73
0.52,162.6,157.5,354.2000122,16.60000038,15,0.748,4,37,,18.9,92.73
0.35,162.6,157.5,354.2000122,16.60000038,15,0.748,4,37,,18.9,92.73
1.07,162.6,157.5,322.1000061,17.10000038,42,0.748,4,55,,18.9,92.73
1.49,162.6,157.5,596.5,16.70000076,54,0.748,4,490,,18.9,92.73
1.86,162.6,157.5,596.5,16.70000076,54,0.748,4,490,,18.9,92.73
3.37,162.6,157.5,331.3999939,17.70000076,3,0.748,4,381,,18.9,92.68
4.26,162.6,157.5,343.3999939,17.70000076,12,0.856,4,239,,18.9,82.39
6.53,162.6,157.5,473.6000061,16.89999962,5,0.949,4,45,,18.9,79.19
7.73,162.6,157.5,185.6999969,18,2,1.033,4,49,,18.9,78.04
9.04,162.6,157.5,816.2000122,16.79999924,24,1.166,4,139,,18.9,75.77
31.02,304.8,208.3,273.8999939,16.39999962,6,0.479000002,,,,,84.6
33.62,304.8,208.3,306.8999939,16.20000076,0,0.532000005,,,,,70.98
35,304.8,208.3,317.2000122,16.39999962,1,0.59,,,,,44.83
36.02,304.8,208.3,226.8000031,15.89999962,6,0.560000002,,,,,55.84
36.95,304.8,208.3,227.3000031,16.29999924,3,0.560000002,,,,,50.08
37.99,304.8,208.3,179.6999969,16.79999924,8,1.1,,,,,32.94
2.18,246.4,106.7,304.2000122,16.10000038,0,1.161000013,17,0,49.9,18.6,93.73
3.56,246.4,106.7,321.2000122,16.39999962,1,1.14,17,0,49.9,18.6,94.21
4.58,246.4,106.7,226.8000031,15.89999962,6,1.1,17,0,49.9,18.6,35.15
4.71,246.4,106.7,226.8000031,15.89999962,6,1.16,17,0,49.9,18.6,69.95
5.5,246.4,106.7,230.3000031,16.20000076,3,1.152999997,17,0,49.9,18.6,69.54
6.55,246.4,106.7,178.6000061,16.79999924,8,1.169999957,17,0,49.9,18.6,67.2
7.38,246.4,106.7,371.8999939,15.60000038,6,1.25,17,0,49.9,18.6,56.68
8.44,246.4,106.7,255.8000031,16.39999962,2,1.309999943,17,0,49.9,18.6,54.93
9.41,246.4,106.7,370.1000061,15.89999962,3,1.33,17,0,49.9,18.6,53.31
12.93,246.4,106.7,185.8000031,16.79999924,0,1.38,17,0,49.9,18.6,51.34
15.8,246.4,106.7,287.8999939,16.89999962,0,1.503000021,17,0,49.9,18.6,42.7
16.43,246.4,106.7,257,15.69999981,33,1.51,17,0,49.9,18.6,27.82
17.52,246.4,106.7,279.3999939,16.29999924,1,1.518000007,17,0,49.9,18.6,21.68
19.44,246.4,106.7,296.2999878,15.69999981,4,1.536999941,17,0,49.9,18.6,20.1
22.41,246.4,106.7,407,15.10000038,8,1.549000025,17,0,49.9,18.6,12.46
23.72,246.4,106.7,161.1000061,15.69999981,4,1.511000037,17,0,49.9,18.6,13.56
2.18,322.6,177.8,304.2000122,16.10000038,0,1.174000025,28,0,49.8,15.2,95.23
3.56,322.6,177.8,321.2000122,16.39999962,1,1.15,28,0,49.8,15.2,94.21
4.58,322.6,177.8,226.8000031,15.89999962,6,1.27,28,0,49.8,15.2,75.93
4.71,322.6,177.8,226.8000031,15.89999962,6,1.355000019,28,0,49.8,15.2,60.59
5.5,322.6,177.8,230.3000031,16.20000076,3,1.472000003,28,0,49.8,15.2,57.06
6.55,322.6,177.8,178.6000061,16.79999924,8,1.47,28,0,49.8,15.2,51.29
7.38,322.6,177.8,371.8999939,15.60000038,6,1.51699996,28,0,49.8,15.2,46.14
8.44,322.6,177.8,255.8000031,16.39999962,2,1.55,28,0,49.8,15.2,44.9
9.41,322.6,177.8,370.1000061,15.89999962,3,1.58,28,0,49.8,15.2,41.89
12.93,322.6,177.8,185.8000031,16.79999924,0,1.58,28,0,49.8,15.2,35.8
15.8,322.6,177.8,287.8999939,16.89999962,0,1.55,28,0,49.8,15.2,25.5
16.43,322.6,177.8,257,15.69999981,33,1.56,28,0,49.8,15.2,24.6
17.52,322.6,177.8,279.3999939,16.29999924,1,1.5,28,0,49.8,15.2,8.59
19.44,322.6,177.8,296.2999878,15.69999981,4,1.53,28,0,49.8,15.2,8.4
22.41,322.6,177.8,407,15.10000038,8,1.59,28,0,49.8,15.2,6.9
23.72,322.6,177.8,161.1000061,15.69999981,4,1.59,28,0,49.8,15.2,6.7
7.49,210.8,221,505.3999939,11,82,0.536000013,,,,,72.18
10.38,210.8,221,429.1000061,11.89999962,68,0.677999973,,,,,73.73
13.59,210.8,221,468.1000061,11.19999981,185,0.68900001,,,,,71.47
15.47,210.8,221,321.8999939,11.69999981,30,0.69,,,,,70.79
18.61,210.8,221,198.1000061,12.39999962,78,0.675999999,,,,,70.15
21.52,210.8,221,357.2000122,12.39999962,57,0.921000004,,,,,57.7
26.01,210.8,221,287.7000122,11.89999962,75,0.92,,,,,52.79
11.24,645.2,119.4,726.5,14.10000038,55,1.179999948,,,,,70.51
14.14,645.2,119.4,465.2000122,15.30000019,27,1.263000011,,,,,54.44
17.34,645.2,119.4,577.4000244,13.80000019,144,1.432000041,,,,,21.66
19.22,645.2,119.4,494.3999939,15.30000019,17,1.6,,,,,4.74
21.66,645.2,119.4,376.2000122,15.69999981,42,1.75,,,,,2.3
28.73,386.1,200.6,338.5,11.39999962,86,1.437999964,,,,,61.4
31.93,386.1,200.6,433.1000061,10.80000019,165,1.89,,,,,10.98
20.83,302.3,208.3,272.2000122,10.80000019,69,0.734000027,3,328,,13,68.27
23.73,302.3,208.3,340.2000122,11.60000038,77,1.404000044,3,4322,,13,47.26
26.93,302.3,208.3,441.7999878,11,157,2.717000008,3,5336,,13,32.56
28.68,302.3,208.3,293.2000122,11.60000038,56,3.28,3,1966,,13,5.45
5.61,424.2,25.4,578.2000122,12.60000038,133,1.065,,,,,92.73
6.61,425.2,25.4,544.9000244,12.39999962,116,1.053,,,,,93.91
7.55,426.2,25.4,509.7999878,11.89999962,210,1.131,,,,,91.91
9.78,427.2,25.4,391.7000122,12.89999962,125,1.152,,,,,83.85
11.54,428.2,25.4,513.2999878,12.19999981,212,1.212,,,,,70.21
13.82,429.2,25.4,407.5,13.5,53,1.779,,,,,32.44
14.6,430.2,25.4,475.1000061,13.80000019,99,1.815,,,,,34.19
21.54,792.5,218.4,584.4000244,14.10000038,49,2.150000095,,,,,51.06
23.39,792.5,218.4,505,13.80000019,80,2.444000006,,,,,45.46
25.7,792.5,218.4,434.3999939,14.30000019,55,3.01,,,,,36.45
27.46,792.5,218.4,641.5,13.5,129,4.125999928,,,,,35.85
14.02,792.5,137.1,551.7000122,15.60000038,29,1.77,,,,,71.97
15.69,792.5,137.1,281.3999939,15.19999981,45,1.8,,,,,47.53
17.75,792.5,137.1,625.0999756,15.80000019,35,1.82,,,,,26.46
19.62,792.5,137.1,526.9000244,15.10000038,79,2.099999905,,,,,26.96
21.62,792.5,137.1,486.7999878,16.60000038,6,2.31,,,,,11.07
14.54,792.5,61,337.7999878,17.89999962,1,1.468000054,,,,,78.62
15.04,792.5,61,344.8999939,17.29999924,0,1.593999982,,,,,79.32
17.12,792.5,61,233.5,18.39999962,0,1.725999951,,,,,69.15
19.45,792.5,61,192.8999939,18.79999924,0,1.74,,,,,65.76
21.04,792.5,61,294.8999939,17.89999962,14,2.301000118,,,,,62.68
23.12,792.5,61,185.3000031,18.70000076,0,2.348999977,,,,,29.29
25.38,792.5,61,110.6999969,18.70000076,0,2.32,,,,,26.36
18.87,127,251.4,749.9000244,13.69999981,58,2.628000021,,,,,35.17
20.81,127,251.4,398.1000061,13.69999981,78,2.980000019,,,,,24.56
23.03,127,251.4,345.8999939,14.60000038,54,2.967999935,,,,,18.11
24.79,127,251.4,555.2000122,13.39999962,153,3.84100008,,,,,8.7
26.89,127,251.4,476.5,14.89999962,20,3.85,,,,,8.55
29.6,127,251.4,342.2999878,14.69999981,79,3.86,,,,,5.52
29.2,335.3,101.6,580.5999756,13.89999962,58,1.967000008,6,363,,17.4,66.52
30.87,335.3,101.6,391.2999878,13.89999962,62,2.174000025,6,358,,17.4,60.05
26.45,340.4,152.4,545.5,13.80000019,70,1.055999994,,,,,74.69
28.12,340.4,152.4,407.3999939,13.69999981,68,1.098999977,,,,,71.33
30.17,340.4,152.4,371.6000061,14.19999981,58,1.549000025,,,,,60.25
32.05,340.4,152.4,607.0999756,13.39999962,154,1.437999964,,,,,63.72
34.04,340.4,152.4,559.9000244,14.60000038,20,1.56,,,,,55.18
35.77,340.4,152.4,432.2999878,14.69999981,53,1.524999976,,,,,58.23
38.32,340.4,152.4,299.8999939,14.5,46,1.718999982,,,,,59.54
13.54,213.4,53.4,337.8,17.9,1,1.32,,,,,95.14
14.54,213.4,53.4,337.7999878,17.89999962,1,1.409999967,,,,,77.44
13.54,213.4,55.9,337.8,17.9,1,1.31,,,,,77.62
13.54,213.4,50.8,337.8,17.9,1,1.56,,,,,67.65
14.54,213.4,50.8,337.7999878,17.89999962,1,1.557999969,,,,,67.24
15.04,213.4,50.8,344.8999939,17.29999924,0,1.654999971,,,,,66.67
17.12,213.4,50.8,233.5,18.39999962,0,1.980999947,,,,,64.47
19.45,213.4,50.8,192.8999939,18.79999924,0,2.00999999,,,,,65.59
21.04,213.4,50.8,294.8999939,17.89999962,14,2.943000078,,,,,66.09
23.12,213.4,50.8,185.3000031,17.89999962,14,3,,,,,64.75
25.38,213.4,50.8,110.6999969,18.70000076,0,3.2,,,,,51.01
13.54,213.4,50.8,337.8,17.9,1,1.48,,306,,,71.25
14.54,213.4,50.8,337.7999878,17.89999962,1,1.496999979,,89,,,68.28
15.04,213.4,50.8,344.8999939,17.29999924,0,1.508999944,,180,,,67.81
17.12,213.4,50.8,233.5,18.39999962,0,1.824000001,,112,,,70.24
19.45,213.4,50.8,192.8999939,18.79999924,0,2,,319,,,67.4
21.04,213.4,50.8,294.8999939,17.89999962,14,3.142999887,,376,,,60.46
23.12,213.4,50.8,185.3000031,18.70000076,0,3.2,,341,,,55.89
25.38,213.4,50.8,110.6999969,18.70000076,0,3.2,,381,,,55.99
13.54,213.4,50.8,337.8,17.9,1,2,,,,,69.73
12.46,147.3,139.7,275.7000122,12.10000038,69,1.15,,,,,55.48
12.9,203.2,116.8,487.6000061,11.10000038,86,1.5,,,,,81.82
14.89,203.2,116.8,414.2999878,11.30000019,21,1.518,,,,,76.18
17.91,203.2,116.8,338.7999878,10.69999981,54,1.521,,,,,59.06
20,203.2,116.8,389.2000122,11.30000019,107,1.558,,,,,38.21
23.18,203.2,116.8,406.7999878,9.399999619,214,1.673,,,,,23.93
0.12,792.5,94,590.2999878,10.89999962,116,0.904999971,,,,,93.91
1.56,792.5,94,501.3999939,11.10000038,84,0.90200001,,,,,92.73
3.52,792.5,94,427.5,11.39999962,21,0.921000004,,,,,96.72
4.98,792.5,94,515.4000244,10.5,72,0.913999975,,,,,79.82
5.83,792.5,94,437.7999878,11,56,0.927999973,,,,,79.27
6.99,792.5,94,347.3999939,10.80000019,51,0.933000028,,,,,64.04
7.85,792.5,94,456.7999878,11.80000019,44,0.930000007,,,,,62.67
8.9,792.5,94,389.8999939,11.30000019,105,0.949000001,,,,,61.57
0.12,792.5,172.7,590.2999878,10.89999962,116,1.297999978,,,,,98.45
1.56,792.5,172.7,501.3999939,11.10000038,84,1.164000034,,,,,98.45
3.52,792.5,172.7,427.5,11.39999962,21,1.118999958,,,,,98.45
4.98,792.5,172.7,515.4000244,10.5,72,1.131999969,,,,,87.41
